1.0,0.0
1.01849823053,0.146437938023
1.01589457591,0.298293561519
0.991005333896,0.452576971531
0.943062740515,0.60606962235
0.871756146701,0.755381001092
0.777265656651,0.897012385572
0.660287051829,1.02742670753
0.522046945412,1.14312335799
0.364307262707,1.24071659564
0.189358322502,1.31701606161
8.38336724492e-17,1.36910777062
-0.200489318862,1.39443384179
-0.408396033003,1.39086915801
-0.619626648529,1.35679310337
-0.8297746295,1.29115452623
-1.03419799838,1.19352811454
-1.22810662743,1.06416045036
-1.40665788902,0.904004133502
-1.56505907221,0.714738529594
-1.69867473223,0.498775904267
-1.80313692398,0.25925195077
-1.87445608759,2.2955466478e-16
-1.90913020842,-0.274491484381
-1.90424977216,-0.559138182277
-1.85759598095,-0.848335659388
-1.76772969493,-1.13605089312
-1.63406861607,-1.41592851594
-1.45695034178,-1.68141032678
-1.23767908385,-1.92586624647
-0.978554074833,-2.14273453725
-0.682877966332,-2.32566877566
-0.354943860348,-2.46868877413
-4.71427613001e-16,-2.56633239521
0.375808424236,-2.61380500348
0.765520430208,-2.60712316027
1.16146294337,-2.5432490922
1.55537610559,-2.4202124617
1.93855873383,-2.23721604
2.302031944,-1.99472203435
2.63671844323,-1.69451605125
2.93363450534,-1.33974598783
3.18409119265,-0.934933530094
3.37990098391,-0.485956397338
3.51358562429,-8.60580277662e-16
3.57858074116,0.514522233888
3.5694325777,1.04807996957
3.48198209477,1.59016794106
3.31353168787,2.12947751241
3.06298986493,2.65409582629
2.73098943746,3.15172982275
2.31997509321,3.60995170958
1.8342566426,4.01646179743
1.28002476107,4.35936399424
0.665326679781,4.62744870101
1.47278393174e-15,4.81047738097
-0.704436388575,4.89946270054
-1.43493443057,4.88693787885
-2.1771112847,4.76720874312
-2.91548420961,4.53658198208
-3.63374321976,4.19356322542
-4.31505779124,3.73901886032
-4.94241293716,3.17629592777
-5.49896905728,2.51129502271
-5.96843911949,1.75249184697
-6.33547597472,0.910903927292
-6.58606196269,2.41967991048e-15
-6.70789245519,-0.964449333509
-6.69074462449,-1.96457987924
-6.5268225344,-2.98069997739
-6.21106964374,-3.99161208651
-5.74143999854,-4.97498607863
-5.11911977618,-5.90777915268
-4.34869143651,-6.76669595791
-3.43823352992,-7.52868126675
-2.39935020565,-8.171436377
-1.24712564515,-8.6739493876
-3.86493632917e-15,-9.01702861094
1.32043507688,-9.18382768492
2.68972157868,-9.16035045666
4.08089950095,-8.93592344934
5.46494712496,-8.50362371314
6.811292099,-7.86065011657
8.08838634508,-7.00862666432
9.26433601743,-5.95382723778
10.3075760249,-4.70731224303
11.1875770409,-3.284969011
11.8755715086,-1.70744941172
12.3452839392,-6.04744498428e-15
12.5736498475,1.80781792436
12.5415069919,3.68251871418
12.2342422322,5.58719121789
11.6423773041,7.48210157483
10.7620771568,9.32539294074
9.59556522753,11.0738725969
8.1514311362,12.6838744311
6.44481777069,14.1121824319
4.49747659922,15.3169986612
2.33768225753,16.258937233
9.31455441045e-15,16.9020241717
